alpha,model,symbol,n_cal,n_test,qV,pihat_raw,pihat_cp,viol_raw,viol_cp,p_kup_raw,p_kup_cp,p_cc_raw,p_cc_cp,TL_raw,TL_cp,QS_raw,QS_cp,VaR_width,raw_width
0.05,Moirai-2.0,ASX200,4276,1833,0.0018692527075451,0.0747408619749045,0.0567375886524822,137,104,5.541082087612281e-06,0.1946731303278631,0.7353759912726984,0.9991260066037274,Red,Red,0.001256990054464,0.0012292962618226,0.0150784066653691,0.013209153957823998
0.1,Moirai-2.0,ASX200,4276,1833,0.0015521381059479,0.1342062193126023,0.1020185488270594,246,187,3.0835695579156663e-06,0.7739463359383207,0.067402745232428,0.2657516594657017,Red,Red,0.0018946893466456,0.0018701196900774,0.0108687008891353,0.0093165627831874
0.01,Moirai-2.0,CBU0,2277,976,0.0015925587486685,0.0112704918032786,0.0051229508196721,11,5,0.6958216272321771,0.0910978327285254,0.8820368919664819,0.9745559866560204,Green,Green,0.0001601614468178,0.0001646360828797,0.0150686319133283,0.0134760731646598
0.025,Moirai-2.0,CBU0,2277,976,0.0010925164754162,0.0245901639344262,0.0204918032786885,24,20,0.9344645537746228,0.3519874891455672,0.5456690944318676,0.6577839206693084,Yellow,Yellow,0.0003269234167614,0.0003295212943085,0.0111475414452421,0.010055024969825901
0.05,Moirai-2.0,CBU0,2277,976,0.0007631867421431,0.0543032786885245,0.0389344262295082,53,38,0.5426863896546317,0.0994490456368012,0.0474386567139079,0.2140573523813416,Red,Red,0.0005488187694066,0.0005509228342493,0.0085621994481102,0.007799012705967099
0.1,Moirai-2.0,CBU0,2277,976,0.0003952298635253,0.1045081967213114,0.0952868852459016,102,93,0.6409343839633664,0.6210894871622467,0.0117486642959565,0.0124420862127558,Red,Red,0.0008975037932065,0.0008975769006938,0.0061470737558476,0.0057518438923223
0.01,Moirai-2.0,TLT,3803,1631,0.0006011400408533,0.0079705702023298,0.006131207847946,13,10,0.393134480674471,0.0907645977522669,0.900760692289348,0.9401378297403185,Green,Green,0.0003529443536181,0.0003548065083193,0.0281021062275713,0.027500966186718
0.025,Moirai-2.0,TLT,3803,1631,0.0009395135460171,0.029429797670141,0.0245248313917841,48,40,0.2647909448771368,0.9018721246936852,0.8912014055627906,0.6490848452668136,Yellow,Yellow,0.0006776808873072,0.0006756685953004,0.0214016145573811,0.020462101011364
0.05,Moirai-2.0,TLT,3803,1631,0.0008893270807344,0.0570202329858982,0.0496627835683629,93,81,0.2028006136173291,0.9501219618252732,0.5182292887024729,0.854489502709872,Red,Red,0.0011395811571326,0.0011362932392731,0.0167909609998347,0.015901633919100298
0.1,Moirai-2.0,TLT,3803,1631,0.0009744663850342,0.1256897608828939,0.1072961373390558,205,175,0.0008391405096028,0.3310988161802034,0.0079294377060257,0.0499349422485679,Red,Red,0.0018749586214539,0.0018598145569711,0.0127717525364323,0.011797286151398101
0.01,Moirai-2.0,IBGL,2860,1226,0.0021585778974359,0.0114192495921696,0.0081566068515497,14,10,0.6252721631875983,0.5027775030160923,0.8505659594944824,0.920990593626118,Green,Green,0.0002842150806386,0.0002843963369406,0.0262944174216286,0.024135839524192702
0.025,Moirai-2.0,IBGL,2860,1226,0.0017620734438864,0.0293637846655791,0.0203915171288743,36,25,0.3407007992504125,0.285901442803767,0.3361633122936083,0.5940029365777161,Yellow,Yellow,0.0005682889757848,0.0005713149983332,0.019782739674468,0.0180206662305816
0.05,Moirai-2.0,IBGL,2860,1226,0.0006702912155876,0.0595432300163132,0.0538336052202283,73,66,0.1361316877180125,0.5427435600683292,0.0097648223324225,0.0232733496595304,Red,Red,0.0009662502957908,0.0009615655023566,0.014763448327826,0.0140931571122384
0.1,Moirai-2.0,IBGL,2860,1226,0.0007323506388197,0.1125611745513866,0.1019575856443719,138,125,0.1498181674170489,0.8197852990569896,0.0029813436972094,0.0018626854014868,Red,Red,0.0015887857981931,0.0015839319689611,0.0112141394151409,0.0104817887763212
0.01,Moirai-2.0,DJCI,1617,693,7.799908980109238e-06,0.0216450216450216,0.0216450216450216,15,15,0.007618574913951,0.007618574913951,0.6184768892854244,0.6184768892854244,Yellow,Yellow,0.0003256388602569,0.000325548030148,0.0224998766435537,0.02249207673457359
0.025,Moirai-2.0,DJCI,1617,693,-0.0001978988434561,0.0505050505050505,0.0562770562770562,35,39,0.0001525659593115,5.534100627646588e-06,0.98418639424723,0.989761288419681,Red,Red,0.0007316407835548,0.000737195388406,0.0162368095779712,0.0164347084214273
0.05,Moirai-2.0,DJCI,1617,693,0.0009023937391185,0.0851370851370851,0.075036075036075,59,52,0.0001065911281751,0.0047305002993932,0.2564914554229808,0.5242636895015336,Red,Red,0.0011943047768574,0.001165488813451,0.0135013543697323,0.0125989606306138
0.1,Moirai-2.0,DJCI,1617,693,0.0002660771012473,0.1385281385281385,0.1313131313131313,96,91,0.0013066550259445,0.0084130781312516,0.0977368065927914,0.2138032327720053,Red,Red,0.0018440818318277,0.0018347318050648,0.0094107757353068,0.009144698634059499
0.01,Moirai-2.0,GOLD,4127,1770,0.0052470878434299,0.0282485875706214,0.0141242937853107,50,25,2.749495076059816e-10,0.100599530921989,0.2335079736581682,0.6988047983646941,Yellow,Green,0.0005447488245072,0.0004914128699816,0.0311835155836154,0.0259364277401855
0.025,Moirai-2.0,GOLD,4127,1770,0.0035216101060914,0.0587570621468926,0.035593220338983,104,63,7.993605777301127e-15,0.0072189902664011,0.0280268145001589,0.6304664166129252,Red,Yellow,0.000988171863544,0.0009152727057792,0.0220248311528458,0.0185032210467544
0.05,Moirai-2.0,GOLD,4127,1770,0.0030968439202592,0.0847457627118644,0.0610169491525423,150,108,8.83222051051291e-10,0.0395098403340756,0.0024417607555559,0.0889710395003379,Red,Red,0.0015103207245124,0.001444203624357,0.0170024805784146,0.0139056366581554
0.1,Moirai-2.0,GOLD,4127,1770,0.0017692004860734,0.131638418079096,0.1045197740112994,233,185,2.106786918276704e-05,0.5289037020578966,2.365586454944335e-06,3.025302111792083e-05,Red,Red,0.0022296173999422,0.0022011378440618,0.0115600395372036,0.0097908390511302
0.01,Moirai-2.0,WTI,4132,1772,0.00133272887416,0.0186230248306997,0.0174943566591422,33,31,0.0011228456881324,0.004150050367138,0.8995755455207973,0.8513597612440171,Yellow,Yellow,0.0012209065843984,0.0012102474498926,0.0692810813599332,0.0679483524857732
0.025,Moirai-2.0,WTI,4132,1772,0.0044891645576055,0.0366817155756207,0.0270880361173814,65,48,0.0031972454250868,0.5784805273291588,0.6091369549509555,0.8422218609501355,Red,Yellow,0.0022062957659253,0.0021764855507464,0.0530730441243906,0.0485838795667851
0.05,Moirai-2.0,WTI,4132,1772,0.0042842823117644,0.0716704288939052,0.0530474040632054,127,94,8.091862229242519e-05,0.5598462654947594,0.737836312339966,0.6658749614888175,Red,Red,0.0034162426938649,0.0033615743077356,0.0407970605735538,0.0365127782617894
0.1,Moirai-2.0,WTI,4132,1772,0.0036283069400315,0.1331828442437923,0.0998871331828442,236,177,8.385050245030001e-06,0.987362201370648,0.0838052114980726,0.1726371355528771,Red,Red,0.0052482823984612,0.0051839284268013,0.029595149442136,0.0259668425021045
0.01,Moirai-2.0,NATGAS,4131,1771,0.0022708979282508,0.0152456239412761,0.0141163184641445,27,25,0.0394470300641427,0.101127476671217,0.6581903297426563,0.6989483417499092,Green,Green,0.0016418967323569,0.0016313253543934,0.110069365175852,0.1077984672476012
0.025,Moirai-2.0,NATGAS,4131,1771,0.0022392315029576,0.0383963862224731,0.0367024280067758,68,65,0.0008033898503297,0.0031552036368895,0.500382583314587,0.5780745840369477,Red,Red,0.0031379520414969,0.0031104390997215,0.081612401801922,0.0793731702989644
0.05,Moirai-2.0,NATGAS,4131,1771,0.0031989596663461,0.0739695087521174,0.0649350649350649,131,115,1.4614228098563942e-05,0.0057344359992258,0.0286079142417047,0.0077807811660589,Red,Red,0.005138379555362,0.0050757773221286,0.0644883981219909,0.06128943845564481
0.1,Moirai-2.0,NATGAS,4131,1771,0.0041350953866252,0.1394692264257481,0.1163184641445511,247,206,1.452130564683074e-07,0.0252626837931594,0.0973021176072234,0.1538524771481677,Red,Red,0.0082221411770565,0.0081049880265722,0.0489423665419096,0.0448072711552844
0.01,Moirai-2.0,BTC,2581,1107,0.0230206509467264,0.022583559168925,0.004516711833785,25,5,0.0003033380979942,0.039819723220852,0.5608959224513161,0.9775491487009514,Yellow,Green,0.0009605749485188,0.0009253218011718,0.0823232887931854,0.059302637846459005
0.025,Moirai-2.0,BTC,2581,1107,0.0175090916004205,0.048780487804878,0.014453477868112,54,16,7.010199257972971e-06,0.014786491770536,0.0624692000080782,0.7906729818902722,Red,Green,0.0018318306828013,0.0017937441901569,0.0609908294124424,0.0434817378120219
0.05,Moirai-2.0,BTC,2581,1107,0.0139880652082014,0.079494128274616,0.033423667570009,88,37,3.144338388139101e-05,0.0072329386863752,0.189714763822699,0.2777894222359218,Red,Yellow,0.0029745156497932,0.002916009301832,0.047364431383221,0.0333763661750196
0.1,Moirai-2.0,BTC,2581,1107,0.0085998024339278,0.1210478771454381,0.074074074074074,134,82,0.0233607020529135,0.0026971831369513,0.9693867736465172,0.3512947026965847,Red,Red,0.0045989386227975,0.0046238212032496,0.0327667857588848,0.024166983324957002
0.01,Moirai-2.0,ETH,1776,762,0.0162806856325668,0.0301837270341207,0.0091863517060367,23,7,6.3731372877962045e-06,0.8189685114033611,0.4882546191424239,0.9370790165911408,Yellow,Green,0.0013096567038031,0.0011888388286642,0.100002850352629,0.08372216472006219
0.025,Moirai-2.0,ETH,1776,762,0.0149058162215304,0.0498687664041994,0.0275590551181102,38,21,0.0001037638026197,0.6561397868421792,0.7560255496096729,0.5509969744742786,Red,Yellow,0.0026523655086171,0.0024590949226623,0.0771413185250081,0.062235502303477706
0.05,Moirai-2.0,ETH,1776,762,0.0093475738354536,0.0918635170603674,0.0629921259842519,70,48,1.8106275340157296e-06,0.113072892835034,0.5697635453173089,0.8490949768293502,Red,Red,0.0043884029527302,0.0041586711258568,0.0575199698991458,0.0481723960636922
0.1,Moirai-2.0,ETH,1776,762,0.0058573477768419,0.1522309711286089,0.1259842519685039,116,96,6.7993960998213865e-06,0.0210012600881071,0.9913165805816236,0.8079234022328741,Red,Red,0.0069972780958755,0.006752920809481,0.0411703773207223,0.035313029543880395
0.01,Moirai-2.0,EURUSD,3689,1582,0.0002354605012059,0.0126422250316055,0.0120101137800252,20,19,0.3102858966083031,0.4360353970616852,0.7739461300023238,0.7936444959608161,Green,Green,0.0001654315141053,0.0001649179375681,0.0132521805495821,0.0130167200483762
0.025,Moirai-2.0,EURUSD,3689,1582,-0.000267077287215,0.0278128950695322,0.0303413400758533,44,48,0.4813702393453146,0.1877269584904068,0.2837196385708668,0.2224214899410377,Yellow,Yellow,0.0003296504728554,0.0003307345066085,0.0092886463122138,0.009555723599428799
0.05,Moirai-2.0,EURUSD,3689,1582,0.0002207770452353,0.0562579013906447,0.0512010113780025,89,81,0.2624590524320067,0.8271498961603778,0.5940798199419065,0.4717791161329596,Red,Red,0.0005414296056383,0.0005404206199585,0.0075505374019547,0.0073297603567194
0.1,Moirai-2.0,EURUSD,3689,1582,0.0005077258120251,0.1201011378002528,0.1030341340075853,190,163,0.0095449198063023,0.6887998328349154,0.0093170360373534,0.0128291089797122,Red,Red,0.0008741234255992,0.0008692255961457,0.0058567257670569,0.0053489999550318
0.01,Moirai-2.0,GBPUSD,3698,1585,0.0001936051761463,0.0138801261829653,0.0113564668769716,22,18,0.1425192636728606,0.5952442973866977,0.7335427503769238,0.8131000553034341,Green,Green,0.0001975597301531,0.0001969507808102,0.0154373614429272,0.0152437562667809
0.025,Moirai-2.0,GBPUSD,3698,1585,0.0007781152813147,0.0315457413249211,0.0271293375394321,50,43,0.1084895456453467,0.5921454873065652,0.1959266548565799,0.3011863893977037,Yellow,Yellow,0.0003904079958826,0.0003870930890514,0.0118889925189074,0.0111108772375927
0.05,Moirai-2.0,GBPUSD,3698,1585,0.0007965047272011,0.0649842271293375,0.0517350157728706,103,82,0.0087476522272601,0.7525913876892374,0.4900347576705993,0.7993403725167384,Red,Red,0.0006514706057881,0.0006445481147664,0.0092971632131191,0.008500658485918
0.1,Moirai-2.0,GBPUSD,3698,1585,0.0004439738222744,0.1173501577287066,0.0996845425867507,186,158,0.0246168791213732,0.9665920046983778,0.007297818408336,0.0028532496740159,Red,Red,0.0010430023992489,0.001039670063529,0.0066104955481729,0.0061665217258985005
0.01,Moirai-2.0,USDJPY,4403,1888,0.0011088704852665,0.0121822033898305,0.010593220338983,23,20,0.3568136625452823,0.79749930119246,0.7529130832083997,0.8071453191250236,Green,Green,0.0002106667844645,0.0002084965310729,0.015952331614593,0.014843461129326501
0.025,Moirai-2.0,USDJPY,4403,1888,0.0009443346705518,0.0291313559322033,0.0217161016949152,55,41,0.2623298594879986,0.3499967028257703,0.871064889002114,0.9932904896512108,Yellow,Yellow,0.0003962490245619,0.0003962262339331,0.0115657976005784,0.0106214629300266
0.05,Moirai-2.0,USDJPY,4403,1888,0.0009616997859073,0.0619703389830508,0.0429025423728813,117,81,0.0212026097736076,0.1473981784075788,0.6433501330889402,0.963373338626896,Red,Red,0.0006430321776661,0.0006406508433514,0.0089920125090161,0.008030312723108802
0.1,Moirai-2.0,USDJPY,4403,1888,0.0006994814127874,0.1271186440677966,0.1054025423728813,240,199,0.000153009727819,0.4375318512257923,0.8694170016715962,0.970226390054404,Red,Red,0.0010400810099949,0.0010290172622325,0.0064264715195432,0.0057269901067558
0.01,Moirai-2.0,AUDUSD,3252,1395,0.0002944214995027,0.0064516129032258,0.0050179211469534,9,7,0.1543087129769405,0.0385418995824143,0.9431931746946056,0.9652885603080368,Green,Green,0.0002262419557221,0.0002276769480525,0.0187814226304276,0.018487001130924902
0.025,Moirai-2.0,AUDUSD,3252,1395,0.0015067339489657,0.0279569892473118,0.0150537634408602,39,21,0.487403716485001,0.0102745989444059,0.3254116569672057,0.7252731118821706,Yellow,Green,0.0004397465440448,0.0004437977659531,0.0151148882011722,0.0136081542522065
0.05,Moirai-2.0,AUDUSD,3252,1395,0.0011795733734141,0.0587813620071684,0.0444444444444444,82,62,0.1426550307041281,0.3322425785507927,0.0869585108541848,0.4511107813178304,Red,Red,0.0007377864404816,0.0007359676675013,0.0116963184203402,0.010516745046926101
0.1,Moirai-2.0,AUDUSD,3252,1395,0.0011127910009921,0.1139784946236559,0.086021505376344,159,120,0.0879532686684566,0.0752865747619698,0.0129379147503567,0.0544364415731598,Red,Red,0.0012009513405303,0.0012039332094682,0.0088298643063418,0.007717073305349701
0.01,Lag-Llama,SP500,4254,1824,0.0087799223019385,0.0296052631578947,0.0082236842105263,54,15,9.580114479490476e-12,0.431491174916802,0.8721702165343517,0.882983883670459,Yellow,Green,0.0005206955575664,0.0004438053467568,0.033779014006843,0.024999091704904504
0.025,Lag-Llama,SP500,4254,1824,0.0073248706559782,0.0718201754385964,0.0285087719298245,131,52,0.0,0.3476534329151458,0.992697991815459,0.9105585407472756,Red,Yellow,0.0010546678518346,0.0009005477710311,0.0247372472534166,0.0174123765974384
0.05,Lag-Llama,SP500,4254,1824,0.00598587806225,0.112938596491228,0.0553728070175438,206,101,0.0,0.3003172894727365,0.4591349417055855,0.4504018579453416,Red,Red,0.0016718239629752,0.0014862927790599,0.0188371955586025,0.012851317496352498
0.1,Lag-Llama,SP500,4254,1824,0.003915538776896,0.1716008771929824,0.1107456140350877,313,202,0.0,0.1319456206363713,0.7691115087823788,0.9544611732928192,Red,Red,0.0024631946225058,0.0023211540180172,0.0128371050388377,0.0089215662619417
0.01,Lag-Llama,STOXX,3495,1498,0.0112460708880561,0.0246995994659546,0.0046728971962616,37,7,1.4603314996142205e-06,0.0207034864201672,0.9959247799274302,0.9676488391334374,Yellow,Green,0.0003815596428649,0.0003580662154681,0.032577449553087,0.021331378665030903
0.025,Lag-Llama,STOXX,3495,1498,0.0083032711140562,0.0654205607476635,0.0166889185580774,98,25,1.1102230246251563e-16,0.0284716068027536,0.5837673395054834,0.7371244000975861,Red,Yellow,0.000793445466529,0.0007043299383912,0.0231885355882357,0.0148852644741795
0.05,Lag-Llama,STOXX,3495,1498,0.0070270289943284,0.1088117489986648,0.0367156208277703,163,55,0.0,0.0134669804591146,0.3832423499107873,0.4367530337466511,Red,Red,0.0012789606094531,0.0011677438707902,0.0179724910957283,0.0109454621013999
0.1,Lag-Llama,STOXX,3495,1498,0.0043524948772809,0.1708945260347129,0.0841121495327102,256,126,0.0,0.0355853524122905,0.0818253803858989,0.2338883892384951,Red,Red,0.0019243473052573,0.0018325696853948,0.0119477258644275,0.007595230987146599
0.01,Lag-Llama,GDAXI,4299,1843,0.0120123091524603,0.0293000542593597,0.0092240911557243,54,17,1.4077738974549447e-11,0.7344532007033333,0.8778664891408424,0.8535437704606237,Yellow,Green,0.0006033226366591,0.0005064208000133,0.0374145012997396,0.025402192147279297
0.025,Lag-Llama,GDAXI,4299,1843,0.0088376010442475,0.0656538252848616,0.0249593054801953,121,46,0.0,0.991069574706112,0.7440033839408027,0.9894808219056014,Red,Yellow,0.0010846404206383,0.0009534547817849,0.026604403082586,0.017766802038338497
0.05,Lag-Llama,GDAXI,4299,1843,0.0073949105783235,0.1058057514921324,0.0401519262072707,195,74,0.0,0.0448752985890467,0.9911874999411916,0.391105620573136,Red,Red,0.0016453027296697,0.001506086959248,0.020537788679618,0.013142878101294497
0.1,Lag-Llama,GDAXI,4299,1843,0.0051913575183105,0.1638632664134563,0.085729788388497,302,158,0.0,0.0367846646898317,0.9223643415581804,0.9912835470361924,Red,Red,0.0024253430707675,0.0023087685183051,0.0143655868704457,0.009174229352135198
0.01,Lag-Llama,FCHI,4330,1856,0.0108022942055316,0.03125,0.0096982758620689,58,18,1.8607337892717626e-13,0.8955377981731205,0.7052416050970947,0.8383015937751327,Yellow,Green,0.0005675287077946,0.0004952895804066,0.0355729603026307,0.0247706660970991
0.025,Lag-Llama,FCHI,4330,1856,0.0079766165982143,0.0625,0.0247844827586206,116,46,0.0,0.9525111265814744,0.9584683778595178,0.990540576581869,Red,Yellow,0.0010528367542012,0.0009357353155073,0.0253309989773755,0.0173543823791612
0.05,Lag-Llama,FCHI,4330,1856,0.0068271204311961,0.1104525862068965,0.0414870689655172,205,77,0.0,0.0833460235816513,0.108242046557901,0.9025822125796854,Red,Red,0.0015967266048716,0.0014680855439561,0.019607856398971,0.012780735967774898
0.1,Lag-Llama,FCHI,4330,1856,0.0048209197009116,0.1745689655172413,0.0926724137931034,324,172,0.0,0.2872949598904297,0.0534566165823486,0.0640111737177555,Red,Red,0.0023647813809954,0.0022217781367126,0.0137591913455527,0.008938271644641099
0.01,Lag-Llama,FTSE100,4275,1833,0.0087506866143152,0.0272776868521549,0.0109110747408619,50,20,8.844633914151243e-10,0.699237972608845,0.8714371435318224,0.4623135862683815,Yellow,Green,0.000461128289417,0.0004083635385987,0.0292735422861588,0.0205228556718436
0.025,Lag-Llama,FTSE100,4275,1833,0.0069310801229888,0.0632842334969994,0.0240043644298963,116,44,0.0,0.7834504835131471,0.2249380321645937,0.2787805066991625,Red,Yellow,0.0008609887848369,0.0007721878837463,0.0212951736784187,0.014364093555429901
0.05,Lag-Llama,FTSE100,4275,1833,0.0051016651172509,0.1058374249863611,0.0425531914893617,194,78,0.0,0.1337103387032516,0.2003737958835997,0.0699159462199525,Red,Red,0.0013193834882335,0.0012207974825226,0.0157087383340228,0.010607073216771899
